timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 23:01:17.829, 14705 MiB, 100 %
2026/09/02 23:01:47.829, 14705 MiB, 100 %
2026/09/02 23:02:17.830, 14705 MiB, 100 %
2026/09/02 23:02:47.831, 14705 MiB, 66 %
2026/09/02 23:03:17.832, 14705 MiB, 98 %
2026/09/02 23:03:47.832, 14705 MiB, 100 %
2026/09/02 23:04:17.833, 14705 MiB, 31 %
2026/09/02 23:04:47.833, 14705 MiB, 100 %
2026/09/02 23:05:17.834, 14705 MiB, 100 %
2026/09/02 23:05:47.835, 14705 MiB, 34 %
2026/09/02 23:06:17.835, 14705 MiB, 100 %
2026/09/02 23:06:47.836, 14705 MiB, 97 %
2026/09/02 23:07:17.837, 14705 MiB, 100 %
2026/09/02 23:07:47.837, 14705 MiB, 80 %
2026/09/02 23:08:17.838, 14705 MiB, 91 %
2026/09/02 23:08:47.838, 14705 MiB, 98 %
2026/09/02 23:09:17.839, 14705 MiB, 100 %
2026/09/02 23:09:47.839, 14705 MiB, 62 %
2026/09/02 23:10:17.840, 14705 MiB, 100 %
2026/09/02 23:10:47.841, 14705 MiB, 100 %
2026/09/02 23:11:17.841, 14705 MiB, 30 %
2026/09/02 23:11:47.842, 14705 MiB, 100 %
2026/09/02 23:12:17.842, 14705 MiB, 100 %
2026/09/02 23:12:47.843, 14705 MiB, 28 %
2026/09/02 23:13:17.843, 14705 MiB, 100 %
2026/09/02 23:13:47.844, 14705 MiB, 98 %
2026/09/02 23:14:17.845, 14705 MiB, 100 %
2026/09/02 23:14:47.846, 14705 MiB, 67 %
2026/09/02 23:15:17.846, 14705 MiB, 100 %
2026/09/02 23:15:47.847, 14705 MiB, 100 %
2026/09/02 23:16:17.848, 14705 MiB, 100 %
2026/09/02 23:16:47.849, 14705 MiB, 39 %
2026/09/02 23:17:17.850, 14705 MiB, 100 %
2026/09/02 23:17:47.851, 14705 MiB, 100 %
2026/09/02 23:18:17.852, 14705 MiB, 76 %
2026/09/02 23:18:47.852, 14705 MiB, 100 %
2026/09/02 23:19:17.853, 14705 MiB, 100 %
2026/09/02 23:19:47.854, 14705 MiB, 100 %
2026/09/02 23:20:17.854, 14705 MiB, 63 %
2026/09/02 23:20:47.855, 14705 MiB, 100 %
2026/09/02 23:21:17.856, 14705 MiB, 100 %
2026/09/02 23:21:47.856, 14705 MiB, 100 %
2026/09/02 23:22:17.857, 14705 MiB, 59 %
2026/09/02 23:22:47.858, 14705 MiB, 100 %
2026/09/02 23:23:17.859, 14705 MiB, 100 %
2026/09/02 23:23:47.859, 14705 MiB, 20 %
2026/09/02 23:24:17.860, 14705 MiB, 100 %
2026/09/02 23:24:47.860, 14705 MiB, 100 %
2026/09/02 23:25:17.861, 14705 MiB, 19 %
2026/09/02 23:25:47.862, 14705 MiB, 79 %
2026/09/02 23:26:17.862, 14705 MiB, 100 %
2026/09/02 23:26:47.863, 14705 MiB, 100 %
2026/09/02 23:27:17.863, 14705 MiB, 90 %
2026/09/02 23:27:47.864, 14705 MiB, 80 %
2026/09/02 23:28:17.865, 14705 MiB, 100 %
2026/09/02 23:28:47.865, 14705 MiB, 100 %
2026/09/02 23:29:17.866, 14705 MiB, 100 %
2026/09/02 23:29:47.866, 14705 MiB, 21 %
2026/09/02 23:30:17.867, 14705 MiB, 100 %
2026/09/02 23:30:47.868, 14705 MiB, 98 %
2026/09/02 23:31:17.868, 14705 MiB, 100 %
2026/09/02 23:31:47.869, 14705 MiB, 35 %
2026/09/02 23:32:17.870, 14705 MiB, 100 %
2026/09/02 23:32:47.870, 14705 MiB, 98 %
2026/09/02 23:33:17.871, 14705 MiB, 50 %
2026/09/02 23:33:47.872, 14705 MiB, 100 %
2026/09/02 23:34:17.872, 14705 MiB, 100 %
2026/09/02 23:34:47.873, 14705 MiB, 100 %
2026/09/02 23:35:17.874, 14705 MiB, 78 %
2026/09/02 23:35:47.875, 14705 MiB, 98 %
2026/09/02 23:36:17.875, 14705 MiB, 99 %
2026/09/02 23:36:47.876, 14705 MiB, 100 %
2026/09/02 23:37:17.876, 14705 MiB, 100 %
2026/09/02 23:37:47.877, 14705 MiB, 62 %
2026/09/02 23:38:17.878, 14705 MiB, 100 %
2026/09/02 23:38:47.879, 14705 MiB, 100 %
2026/09/02 23:39:17.879, 14705 MiB, 100 %
2026/09/02 23:39:47.880, 14705 MiB, 79 %
2026/09/02 23:40:17.880, 14705 MiB, 100 %
2026/09/02 23:40:47.881, 14705 MiB, 70 %
2026/09/02 23:41:17.915, 14705 MiB, 100 %
2026/09/02 23:41:47.915, 14705 MiB, 100 %
2026/09/02 23:42:17.916, 14705 MiB, 59 %
2026/09/02 23:42:47.917, 14705 MiB, 100 %
2026/09/02 23:43:17.918, 14705 MiB, 100 %
2026/09/02 23:43:47.919, 14705 MiB, 99 %
2026/09/02 23:44:17.919, 14705 MiB, 100 %
2026/09/02 23:44:47.920, 14705 MiB, 100 %
2026/09/02 23:45:17.920, 14803 MiB, 100 %
2026/09/02 23:45:47.921, 14803 MiB, 91 %
2026/09/02 23:46:17.921, 14803 MiB, 100 %
2026/09/02 23:46:47.922, 14803 MiB, 75 %
2026/09/02 23:47:17.922, 14803 MiB, 70 %
2026/09/02 23:47:47.923, 14803 MiB, 100 %
2026/09/02 23:48:17.924, 14803 MiB, 100 %
2026/09/02 23:48:47.925, 14803 MiB, 69 %
2026/09/02 23:49:17.925, 14803 MiB, 100 %
2026/09/02 23:49:47.927, 14803 MiB, 70 %
2026/09/02 23:50:17.928, 14803 MiB, 100 %
2026/09/02 23:50:47.928, 14803 MiB, 87 %
2026/09/02 23:51:17.929, 14803 MiB, 100 %
2026/09/02 23:51:47.930, 14803 MiB, 100 %
2026/09/02 23:52:17.931, 14803 MiB, 100 %
2026/09/02 23:52:47.932, 14803 MiB, 60 %
2026/09/02 23:53:17.933, 14803 MiB, 96 %
2026/09/02 23:53:47.934, 14803 MiB, 100 %
