timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/29 18:27:48.851, 14661 MiB, 100 %
2026/08/29 18:27:50.851, 14661 MiB, 98 %
2026/08/29 18:27:52.851, 14661 MiB, 100 %
2026/08/29 18:27:54.851, 14661 MiB, 100 %
2026/08/29 18:27:56.852, 14661 MiB, 98 %
2026/08/29 18:27:58.852, 14661 MiB, 100 %
2026/08/29 18:28:00.852, 14661 MiB, 73 %
2026/08/29 18:28:02.852, 14661 MiB, 100 %
2026/08/29 18:28:04.852, 14661 MiB, 100 %
2026/08/29 18:28:06.852, 14661 MiB, 52 %
2026/08/29 18:28:08.853, 14661 MiB, 100 %
2026/08/29 18:28:10.853, 14661 MiB, 100 %
2026/08/29 18:28:12.853, 14661 MiB, 42 %
2026/08/29 18:28:14.853, 14661 MiB, 100 %
2026/08/29 18:28:16.853, 14661 MiB, 100 %
2026/08/29 18:28:18.853, 14661 MiB, 51 %
2026/08/29 18:28:20.854, 14661 MiB, 100 %
2026/08/29 18:28:22.854, 14661 MiB, 100 %
2026/08/29 18:28:24.854, 14661 MiB, 64 %
2026/08/29 18:28:26.854, 14661 MiB, 100 %
2026/08/29 18:28:28.854, 14661 MiB, 100 %
2026/08/29 18:28:30.854, 14661 MiB, 71 %
2026/08/29 18:28:32.855, 14661 MiB, 100 %
2026/08/29 18:28:34.855, 14661 MiB, 100 %
2026/08/29 18:28:36.855, 14661 MiB, 90 %
2026/08/29 18:28:38.855, 14661 MiB, 100 %
2026/08/29 18:28:40.855, 14661 MiB, 100 %
2026/08/29 18:28:42.856, 14661 MiB, 100 %
2026/08/29 18:28:44.856, 14661 MiB, 100 %
2026/08/29 18:28:46.856, 14661 MiB, 98 %
2026/08/29 18:28:48.856, 14661 MiB, 100 %
2026/08/29 18:28:50.856, 14661 MiB, 100 %
2026/08/29 18:28:52.856, 14661 MiB, 99 %
2026/08/29 18:28:54.856, 14661 MiB, 100 %
2026/08/29 18:28:56.857, 14661 MiB, 58 %
2026/08/29 18:28:58.857, 14661 MiB, 100 %
2026/08/29 18:29:00.857, 14661 MiB, 100 %
2026/08/29 18:29:02.857, 14661 MiB, 76 %
2026/08/29 18:29:04.857, 14661 MiB, 100 %
2026/08/29 18:29:06.857, 14661 MiB, 100 %
2026/08/29 18:29:08.857, 14661 MiB, 100 %
2026/08/29 18:29:10.857, 14661 MiB, 100 %
2026/08/29 18:29:12.858, 14661 MiB, 98 %
