timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/31 03:47:39.268, 14661 MiB, 91 %
2026/08/31 03:48:09.269, 14661 MiB, 100 %
2026/08/31 03:48:39.270, 14661 MiB, 84 %
2026/08/31 03:49:09.271, 14661 MiB, 100 %
2026/08/31 03:49:39.272, 14661 MiB, 91 %
2026/08/31 03:50:09.273, 14661 MiB, 100 %
2026/08/31 03:50:39.274, 14661 MiB, 100 %
2026/08/31 03:51:09.275, 14661 MiB, 71 %
2026/08/31 03:51:39.276, 14661 MiB, 100 %
2026/08/31 03:52:09.276, 14661 MiB, 100 %
2026/08/31 03:52:39.277, 14661 MiB, 93 %
2026/08/31 03:53:09.278, 14661 MiB, 50 %
2026/08/31 03:53:39.278, 14661 MiB, 88 %
2026/08/31 03:54:09.279, 14661 MiB, 100 %
2026/08/31 03:54:39.280, 14661 MiB, 100 %
2026/08/31 03:55:09.280, 14661 MiB, 100 %
2026/08/31 03:55:39.281, 14661 MiB, 98 %
2026/08/31 03:56:09.282, 14661 MiB, 99 %
2026/08/31 03:56:39.283, 14661 MiB, 100 %
2026/08/31 03:57:09.284, 14661 MiB, 99 %
2026/08/31 03:57:39.285, 14661 MiB, 100 %
2026/08/31 03:58:09.286, 14661 MiB, 100 %
2026/08/31 03:58:39.286, 14661 MiB, 100 %
2026/08/31 03:59:09.287, 14661 MiB, 100 %
2026/08/31 03:59:39.288, 14661 MiB, 94 %
2026/08/31 04:00:09.289, 14661 MiB, 62 %
2026/08/31 04:00:39.290, 14661 MiB, 47 %
2026/08/31 04:01:09.291, 14661 MiB, 80 %
2026/08/31 04:01:39.291, 14661 MiB, 52 %
2026/08/31 04:02:09.292, 14661 MiB, 100 %
2026/08/31 04:02:39.293, 14661 MiB, 100 %
2026/08/31 04:03:09.294, 14661 MiB, 100 %
2026/08/31 04:03:39.295, 14661 MiB, 100 %
2026/08/31 04:04:09.296, 14661 MiB, 98 %
2026/08/31 04:04:39.297, 14661 MiB, 98 %
2026/08/31 04:05:09.297, 14661 MiB, 62 %
2026/08/31 04:05:39.298, 14661 MiB, 100 %
2026/08/31 04:06:09.299, 14661 MiB, 100 %
2026/08/31 04:06:39.300, 14661 MiB, 83 %
2026/08/31 04:07:09.301, 14661 MiB, 100 %
2026/08/31 04:07:39.302, 14661 MiB, 100 %
