timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/30 06:34:39.467, 14661 MiB, 100 %
2026/08/30 06:34:41.468, 14661 MiB, 100 %
2026/08/30 06:34:43.468, 14661 MiB, 100 %
2026/08/30 06:34:45.468, 14661 MiB, 100 %
2026/08/30 06:34:47.469, 14661 MiB, 53 %
2026/08/30 06:34:49.469, 14661 MiB, 98 %
2026/08/30 06:34:51.470, 14661 MiB, 100 %
2026/08/30 06:34:53.470, 14661 MiB, 100 %
2026/08/30 06:34:55.470, 14661 MiB, 100 %
2026/08/30 06:34:57.471, 14661 MiB, 91 %
2026/08/30 06:34:59.471, 14661 MiB, 99 %
2026/08/30 06:35:01.472, 14661 MiB, 96 %
2026/08/30 06:35:03.472, 14661 MiB, 100 %
2026/08/30 06:35:05.472, 14661 MiB, 100 %
2026/08/30 06:35:07.472, 14661 MiB, 100 %
2026/08/30 06:35:09.473, 14661 MiB, 97 %
2026/08/30 06:35:11.473, 14661 MiB, 76 %
2026/08/30 06:35:13.473, 14661 MiB, 100 %
2026/08/30 06:35:15.474, 14661 MiB, 100 %
2026/08/30 06:35:17.474, 14661 MiB, 100 %
2026/08/30 06:35:19.475, 14661 MiB, 100 %
2026/08/30 06:35:21.475, 14661 MiB, 54 %
2026/08/30 06:35:23.475, 14661 MiB, 100 %
2026/08/30 06:35:25.476, 14661 MiB, 100 %
2026/08/30 06:35:27.476, 14661 MiB, 100 %
2026/08/30 06:35:29.476, 14661 MiB, 100 %
2026/08/30 06:35:31.477, 14661 MiB, 62 %
2026/08/30 06:35:33.477, 14661 MiB, 99 %
2026/08/30 06:35:35.477, 14661 MiB, 100 %
2026/08/30 06:35:37.478, 14661 MiB, 100 %
2026/08/30 06:35:39.478, 14661 MiB, 100 %
2026/08/30 06:35:41.479, 14661 MiB, 92 %
2026/08/30 06:35:43.479, 14661 MiB, 99 %
2026/08/30 06:35:45.479, 14661 MiB, 93 %
2026/08/30 06:35:47.480, 14661 MiB, 100 %
2026/08/30 06:35:49.480, 14661 MiB, 100 %
2026/08/30 06:35:51.481, 14661 MiB, 100 %
2026/08/30 06:35:53.481, 14661 MiB, 100 %
2026/08/30 06:35:55.481, 14661 MiB, 63 %
2026/08/30 06:35:57.482, 14661 MiB, 100 %
2026/08/30 06:35:59.482, 14661 MiB, 100 %
2026/08/30 06:36:01.483, 14661 MiB, 100 %
2026/08/30 06:36:03.483, 14661 MiB, 100 %
2026/08/30 06:36:05.483, 14661 MiB, 51 %
