timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 04:31:33.927, 1639 MiB, 100 %
2026/09/02 04:32:03.928, 1639 MiB, 26 %
2026/09/02 04:32:33.928, 1639 MiB, 92 %
2026/09/02 04:33:03.929, 1639 MiB, 72 %
2026/09/02 04:33:33.930, 1639 MiB, 50 %
2026/09/02 04:34:03.931, 1639 MiB, 100 %
2026/09/02 04:34:33.932, 1639 MiB, 100 %
2026/09/02 04:35:03.933, 1639 MiB, 22 %
2026/09/02 04:35:33.934, 1639 MiB, 100 %
2026/09/02 04:36:03.935, 1639 MiB, 23 %
2026/09/02 04:36:33.936, 1639 MiB, 95 %
2026/09/02 04:37:03.936, 1639 MiB, 100 %
2026/09/02 04:37:33.937, 1639 MiB, 100 %
2026/09/02 04:38:03.938, 1639 MiB, 69 %
2026/09/02 04:38:33.939, 1639 MiB, 25 %
2026/09/02 04:39:03.939, 1639 MiB, 100 %
2026/09/02 04:39:33.940, 1639 MiB, 42 %
2026/09/02 04:40:03.941, 1639 MiB, 70 %
2026/09/02 04:40:33.942, 1639 MiB, 72 %
2026/09/02 04:41:03.942, 1639 MiB, 89 %
2026/09/02 04:41:33.943, 1639 MiB, 23 %
2026/09/02 04:42:03.943, 1639 MiB, 100 %
2026/09/02 04:42:33.944, 1639 MiB, 86 %
2026/09/02 04:43:03.945, 1639 MiB, 92 %
2026/09/02 04:43:33.946, 1639 MiB, 100 %
2026/09/02 04:44:03.947, 1639 MiB, 100 %
2026/09/02 04:44:33.948, 1639 MiB, 74 %
2026/09/02 04:45:03.948, 1639 MiB, 34 %
2026/09/02 04:45:33.949, 1639 MiB, 100 %
2026/09/02 04:46:03.950, 1639 MiB, 97 %
2026/09/02 04:46:33.951, 1639 MiB, 100 %
2026/09/02 04:47:03.952, 1639 MiB, 100 %
2026/09/02 04:47:33.952, 1639 MiB, 69 %
2026/09/02 04:48:03.953, 1639 MiB, 100 %
2026/09/02 04:48:33.954, 1639 MiB, 35 %
2026/09/02 04:49:03.955, 1639 MiB, 70 %
2026/09/02 04:49:33.956, 1639 MiB, 70 %
2026/09/02 04:50:03.957, 1639 MiB, 92 %
2026/09/02 04:50:33.958, 1639 MiB, 86 %
2026/09/02 04:51:03.959, 1639 MiB, 98 %
2026/09/02 04:51:33.959, 1639 MiB, 97 %
2026/09/02 04:52:03.960, 1639 MiB, 100 %
2026/09/02 04:52:33.961, 1639 MiB, 80 %
2026/09/02 04:53:03.961, 1639 MiB, 76 %
2026/09/02 04:53:33.962, 1639 MiB, 74 %
2026/09/02 04:54:03.963, 1639 MiB, 100 %
2026/09/02 04:54:33.964, 1639 MiB, 47 %
2026/09/02 04:55:03.965, 1639 MiB, 83 %
2026/09/02 04:55:33.965, 1639 MiB, 100 %
2026/09/02 04:56:03.966, 1639 MiB, 100 %
2026/09/02 04:56:33.966, 1639 MiB, 23 %
2026/09/02 04:57:03.967, 1639 MiB, 100 %
2026/09/02 04:57:33.968, 1639 MiB, 100 %
2026/09/02 04:58:03.968, 1639 MiB, 100 %
2026/09/02 04:58:33.969, 1639 MiB, 26 %
2026/09/02 04:59:03.970, 1639 MiB, 100 %
2026/09/02 04:59:33.971, 1639 MiB, 100 %
2026/09/02 05:00:03.972, 1639 MiB, 72 %
2026/09/02 05:00:33.972, 1639 MiB, 100 %
2026/09/02 05:01:03.973, 1639 MiB, 25 %
2026/09/02 05:01:33.974, 1639 MiB, 90 %
2026/09/02 05:02:03.974, 1639 MiB, 100 %
2026/09/02 05:02:33.975, 1639 MiB, 100 %
2026/09/02 05:03:03.976, 1639 MiB, 23 %
2026/09/02 05:03:33.977, 1639 MiB, 100 %
2026/09/02 05:04:03.978, 1639 MiB, 100 %
2026/09/02 05:04:33.979, 1639 MiB, 100 %
2026/09/02 05:05:03.979, 1639 MiB, 25 %
2026/09/02 05:05:33.980, 1639 MiB, 100 %
2026/09/02 05:06:03.981, 1639 MiB, 67 %
2026/09/02 05:06:33.982, 1639 MiB, 83 %
2026/09/02 05:07:03.983, 1639 MiB, 100 %
2026/09/02 05:07:33.983, 1639 MiB, 25 %
2026/09/02 05:08:03.984, 1639 MiB, 100 %
2026/09/02 05:08:33.985, 1639 MiB, 100 %
2026/09/02 05:09:03.986, 1639 MiB, 100 %
2026/09/02 05:09:33.986, 1639 MiB, 23 %
2026/09/02 05:10:03.987, 1639 MiB, 100 %
2026/09/02 05:10:33.988, 1639 MiB, 100 %
2026/09/02 05:11:03.988, 1639 MiB, 100 %
2026/09/02 05:11:33.989, 1639 MiB, 24 %
2026/09/02 05:12:03.990, 1639 MiB, 71 %
2026/09/02 05:12:33.990, 1639 MiB, 72 %
2026/09/02 05:13:03.991, 1639 MiB, 38 %
2026/09/02 05:13:33.992, 1639 MiB, 100 %
2026/09/02 05:14:03.992, 1639 MiB, 87 %
2026/09/02 05:14:33.993, 1639 MiB, 96 %
2026/09/02 05:15:03.994, 1639 MiB, 25 %
2026/09/02 05:15:33.995, 1639 MiB, 100 %
2026/09/02 05:16:03.995, 1639 MiB, 100 %
