timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/01 11:46:43.020, 1639 MiB, 100 %
2026/09/01 11:47:13.021, 1639 MiB, 90 %
2026/09/01 11:47:43.022, 1639 MiB, 74 %
2026/09/01 11:48:13.023, 1639 MiB, 95 %
2026/09/01 11:48:43.023, 1639 MiB, 100 %
2026/09/01 11:49:13.024, 1639 MiB, 100 %
2026/09/01 11:49:43.025, 1639 MiB, 100 %
2026/09/01 11:50:13.026, 1639 MiB, 100 %
2026/09/01 11:50:43.027, 1639 MiB, 100 %
2026/09/01 11:51:13.028, 1639 MiB, 100 %
2026/09/01 11:51:43.029, 1639 MiB, 23 %
2026/09/01 11:52:13.030, 1639 MiB, 100 %
2026/09/01 11:52:43.031, 1639 MiB, 100 %
2026/09/01 11:53:13.032, 1639 MiB, 100 %
2026/09/01 11:53:43.032, 1639 MiB, 23 %
2026/09/01 11:54:13.033, 1639 MiB, 100 %
2026/09/01 11:54:43.034, 1639 MiB, 84 %
2026/09/01 11:55:13.035, 1639 MiB, 100 %
2026/09/01 11:55:43.036, 1639 MiB, 100 %
2026/09/01 11:56:13.036, 1639 MiB, 28 %
2026/09/01 11:56:43.037, 1639 MiB, 100 %
2026/09/01 11:57:13.038, 1639 MiB, 21 %
2026/09/01 11:57:51.687, 1639 MiB, 34 %
2026/09/01 11:58:21.688, 1639 MiB, 100 %
2026/09/01 11:58:51.690, 1639 MiB, 100 %
2026/09/01 11:59:21.692, 1639 MiB, 100 %
2026/09/01 11:59:51.693, 1639 MiB, 100 %
2026/09/01 12:00:21.693, 1639 MiB, 100 %
2026/09/01 12:00:51.695, 1639 MiB, 87 %
2026/09/01 12:01:21.696, 1639 MiB, 60 %
2026/09/01 12:01:51.696, 1639 MiB, 100 %
2026/09/01 12:02:21.697, 1639 MiB, 94 %
2026/09/01 12:02:51.697, 1639 MiB, 100 %
2026/09/01 12:03:21.698, 1639 MiB, 82 %
2026/09/01 12:03:51.699, 1639 MiB, 65 %
2026/09/01 12:04:21.700, 1639 MiB, 100 %
2026/09/01 12:04:51.700, 1639 MiB, 100 %
2026/09/01 12:05:21.701, 1639 MiB, 86 %
2026/09/01 12:05:51.702, 1639 MiB, 100 %
2026/09/01 12:06:21.703, 1639 MiB, 73 %
2026/09/01 12:06:51.704, 1639 MiB, 100 %
2026/09/01 12:07:21.705, 1639 MiB, 100 %
2026/09/01 12:07:51.706, 1639 MiB, 100 %
2026/09/01 12:08:21.706, 1639 MiB, 63 %
2026/09/01 12:08:51.707, 1639 MiB, 23 %
2026/09/01 12:09:21.708, 1639 MiB, 100 %
